Unnamed: 0,id,original_language,original_title,popularity,release_date,vote_average,vote_count,genre,overview,revenue,runtime,tagline
8623,520900,en,The Personal History of David Copperfield,0.0018019235180082378,2019-11-07,0.6842105263157894,304,"['Drama', 'Comedy']","A fresh and distinctive take on Charles Dickens’ semi-autobiographical masterpiece, The Personal History of David Copperfield, set in the 1840s, chronicles the life of its iconic title character as he navigates a chaotic world to find his elusive place within it. From his unhappy childhood to the discovery of his gift as a storyteller and writer, David’s journey is by turns hilarious and tragic, but always full of life, colour and humanity.",0.09756727996642978,119.0,From rags to riches... and back again.
8624,214597,en,Fright Night 2: New Blood,0.0015391757338871592,2013-08-31,0.5157894736842106,197,"['Horror', 'Comedy']","By day Gerri Dandridge is a sexy professor, but by night she transforms into a real-life vampire with an unquenchable thirst for human blood. When a group of high school students travel abroad to study in Romania, they find themselves ensnared in her chilling web of lust and terror. Charlie and 'Evil' Ed must stop Gerri from drinking and bathing in the blood of a 'new moon virgin', who just so happens to be Charlie’s ex-girlfriend.",0.0,100.0,New Blood
8625,9923,en,Domino,0.0012434371966028954,2005-10-14,0.631578947368421,965,"['Action', 'Crime']","The story of the life of Domino Harvey, who abandoned her career as a Ford model to become a bounty hunter.",0.1926478251297108,127.0,Heads You Live... Tails You Die.
8626,17814,en,Assault on Precinct 13,0.002125939843718089,1976-11-05,0.7684210526315789,710,"['Thriller', 'Action', 'Crime']",The lone inhabitants of an abandoned police station are under attack by the overwhelming numbers of a seemingly unstoppable street gang.,0.0,91.0,L.A.'s deadliest street gang just declared war on the cops.
8627,11929,en,Dolores Claiborne,0.0025186869051845753,1995-03-24,0.7684210526315789,521,"['Crime', 'Drama', 'Mystery']","Dolores Claiborne was accused of killing her abusive husband twenty years ago, but the court's findings were inconclusive and she was allowed to walk free. Now she has been accused of killing her employer, Vera Donovan, and this time there is a witness who can place her at the scene of the crime. Things look bad for Dolores when her daughter Selena, a successful Manhattan magazine writer, returns to cover the story.",0.0,132.0,"Sometimes, an accident can be an unhappy woman's best friend."
8628,11323,en,The Informant!,0.0022253048502691108,2009-09-17,0.6421052631578946,667,"['Drama', 'Comedy', 'Crime']","A rising star at agri-industry giant Archer Daniels Midland (ADM), Mark Whitacre suddenly turns whistleblower. Even as he exposes his company’s multi-national price-fixing conspiracy to the FBI, Whitacre envisions himself being hailed as a hero of the common man and handed a promotion.",0.35072126073286625,108.0,Based on a tattle-tale.
8629,28209,fr,Emmanuelle: L'antivierge,0.002067027784498116,1975-12-15,0.5684210526315789,70,"['Drama', 'Romance']","Emmanuelle returns to her husband in Hong Kong and proceeds to have several extramarital affairs -- with his knowledge, of course. Her husband's lover and American guest are both very puzzled by their openness.",0.0,84.0,Nothing is wrong if it feels good
8630,8408,en,Day of the Dead,0.002224126609084711,1985-07-03,0.7368421052631579,855,"['Horror', 'Thriller']","Trapped in a missile silo, a small team of scientists, civilians, and trigger-happy soldiers battle desperately to ensure the survival of the human race. However, the tension inside the base is reaching a breaking point, and the zombies are gathering outside.",0.2854725744062855,101.0,The darkest day of horror the world has ever known.
8631,890825,en,14 Peaks: Nothing Is Impossible,0.003519799164862648,2021-11-12,0.0,0,['Documentary'],"In 2019, Nepalese mountain climber Nirmal “Nims” Purja set out to do the unthinkable by climbing the world’s fourteen highest summits in less than seven months. (The previous record was eight years). He called the effort “Project Possible 14/7” and saw it as a way to inspire others to strive for greater heights in any pursuit. The film follows his team as they seek to defy naysayers and push the limits of human endurance.",0.0,99.0,
8632,20416,en,The Deep,0.00035857806711890204,1977-06-17,0.631578947368421,154,"['Mystery', 'Thriller', 'Adventure']",A pair of young vacationers are involved in a dangerous conflict with treasure hunters when they discover a way into a deadly wreck in Bermuda waters.,0.8396252188420161,123.0,Is anything worth the terror of... The Deep.
8633,373226,es,Belzebuth,0.002623550370596127,2019-01-11,0.7052631578947368,114,"['Horror', 'Fantasy']","While leading a police investigation of a massacre in a public school at the border of Mexico and U.S.A, special Agent Emanuel Ritter links this strange case to the coming and rising of the ancient demon Belzebuth. But in order to stop the trail of upcoming infanticides, Ritter shall have to confront himself before dealing with the forces of good and evil.",0.0,114.0,Don't stop praying
8634,97787,ja,映画 デジモンアドベンチャー,0.001572166487050344,1999-03-06,0.7894736842105263,53,"['Animation', 'Adventure']","Two children receive a strange egg that hatches into their very first Digimon, leading to the night that would change their lives forever.",0.16792504376840323,20.0,
8635,11894,en,Curly Sue,0.0030092279849562157,1991-10-24,0.6736842105263158,418,"['Comedy', 'Drama', 'Family', 'Romance']","Bill Dancer and his young companion Curly Sue are the classic homeless folks with hearts of gold. Their scams are aimed not at turning a profit, but at getting enough to eat. When they scam the rich and beautiful Grey Ellison into believing she backed her Mercedes into Bill, they're only hoping for a free meal. But Grey is touched, and over the objections of her snotty fiancé.",0.2828807605069987,101.0,
8636,169813,en,Short Term 12,0.0008510828821978755,2013-08-23,0.8210526315789473,999,['Drama'],"Grace, a compassionate young supervisor at a foster care facility, helps at-risk teens. But when a new charge dredges up memories of her own troubled past, Grace's tough exterior begins eroding.",0.01343400350147226,96.0,Support them. Take care of them. But don't become their friend.
8637,29751,en,Batman Unmasked: The Psychology of the Dark Knight,0.0015568493516531514,2008-07-15,0.7999999999999999,35,['Documentary'],"Delve into the world of Batman and the vigilante justice that he brought to the city of Gotham. Batman is a man who, after experiencing great tragedy, devotes his life to an ideal--but what happens when one man takes on the evil underworld alone? Examine why Batman is who he is--and explore how a boy scarred by tragedy becomes a symbol of hope to everyone else.",0.0,45.0,
8638,17277,en,The Fall of the Roman Empire,0.0005549515978521451,1964-03-24,0.6947368421052631,121,"['Drama', 'History', 'War']","Drawn from the same events that later inspired Gladiator, the film charts the power-hungry greed and father-son betrayal that led to Rome's collapse at the bloody hands of the Barbarians.",0.039882197894995766,188.0,The Most Magnificent Re-Creation... Of An Ancient Empire... Launches A New Epoch In Motion Pictures...
8639,359628,ja,映画 暗殺教室 卒業編,0.002148326426221679,2016-03-25,0.7578947368421053,60,"['Science Fiction', 'Comedy', 'Action']","Story continues with the students' own conflicts, Koro Sensei’s identity and the fate of the world. The time limit for assassination is approaching.",0.0,116.0,
8640,86328,en,Terrifier,0.0014515931391801324,2011-08-09,0.6421052631578946,26,['Horror'],"After witnessing a brutal murder on Halloween night, a young woman becomes the next target of a maniacal entity.",0.0,20.0,
8641,10907,en,The Adventures of Robin Hood,0.0015368192515183604,1938-05-13,0.7894736842105263,496,"['Adventure', 'Action', 'Romance']",Robin Hood fights nobly for justice against the evil Sir Guy of Gisbourne while striving to win the hand of the beautiful Maid Marian.,0.033425479962100664,102.0,Excitement... Danger... Suspense... as this classic adventure story sweeps across the screen!
8642,857253,cs,Pražský výběr – Symphony Bizarre,0.003697713583706966,2021-11-11,0.0,0,['Music'],,0.0,0.0,
8643,846867,en,Mad God,0.001199842272780115,2021-08-05,0.7157894736842104,15,"['Animation', 'Fantasy', 'Horror', 'Science Fiction']","Follow The Assassin through a forbidding world of tortured souls, decrepit bunkers, and wretched monstrosities forged from the most primordial horrors of the subconscious mind.  Every set, creature, and effigy in this macabre masterpiece is hand-crafted and painstakingly animated using traditional stop-motion techniques. MAD GOD is a labor of love, a testament to the power of creative grit, and an homage to the timeless art of stop-motion animation.  Ready your eyes. Ready your spirit. Prepare to meet your maker.",0.0,83.0,A journey beyond your wildest nightmares.
8644,35703,en,Holiday in the Sun,0.003697713583706966,2001-11-10,0.6210526315789474,144,"['Adventure', 'Comedy', 'Family']",Sisters Alex and Madison are whisked away to the Bahamas for winter break but soon find themselves crossing paths with a man smuggling stolen artifacts.,0.0,87.0,"Sun, summer and fun. Smugglers, suspense and treasure."
8645,610643,en,#AnneFrank. Parallel Stories,0.0009641940359002236,2019-10-18,0.7368421052631579,34,"['Documentary', 'Drama', 'History']","One single Anne Frank moves us more than the countless others who suffered just as she did but whose faces have remained in the shadows-Primo Levi. The Oscar®-winning Helen Mirren will introduce audiences to Anne Frank's story through the words in her diary. The set will be her room in the secret refuge in Amsterdam, reconstructed in every detail by set designers from the Piccolo Theatre in Milan. Anne Frank this year would have been 90 years old. Anne's story is intertwined with that of five Holocaust survivors, teenage girls just like her, with the same ideals, the same desire to live: Arianna Szörenyi, Sarah Lichtsztejn-Montard, Helga Weiss and sisters Andra and Tatiana Bucci. Their testimonies alternate with those of their children and grandchildren.",0.0,92.0,
8646,359246,en,Hell House LLC,0.0007532888638927203,2015-10-16,0.6947368421052631,216,"['Horror', 'Mystery', 'Thriller']","Five years after an unexplained malfunction causes the death of 15 tour-goers and staff on the opening night of a Halloween haunted house tour, a documentary crew travels back to the scene of the tragedy to find out what really happened.",0.0,93.0,
8647,130925,en,Partysaurus Rex,0.0022249121032076433,2012-09-14,0.7578947368421053,340,"['Family', 'Animation', 'Comedy', 'Fantasy']","When Rex finds himself left behind in the bathroom, he puts his limbs to use by getting a bath going for a bunch of new toy friends.",0.0,7.0,An Electro Sudsy Good Time!
8648,2046,en,The Gift,0.0027146676888563513,2000-03-16,0.6736842105263158,845,"['Horror', 'Drama', 'Thriller', 'Mystery']","When a local woman disappears and the police can't seem to find any leads, her father turns to a poor young woman with psychic powers. Slowly she starts having visions of the woman chained and in a pond. Her visions lead to the body and the arrest of an abusive husband, but did he really do it?",0.10082758667245427,111.0,The only witness to the crime was not even there.
8649,88273,da,En kongelig affære,0.0010466709188081853,2012-03-29,0.7789473684210526,669,"['Drama', 'History', 'Romance']","A young queen falls in love with her physician, and they start a revolution that changes their nation forever.",0.1239202608601366,137.0,Their love affair would divide a nation.
8650,3078,en,It Happened One Night,0.001536426504456893,1934-02-22,0.8315789473684211,837,"['Comedy', 'Romance']","A renegade reporter and a crazy young heiress meet on a bus heading for New York, and end up stuck with each other when the bus leaves them behind at one of the stops.",0.037783134847890726,105.0,Together for the first time!
8651,215830,en,Open Grave,0.0007521106227083205,2013-08-13,0.631578947368421,551,"['Horror', 'Thriller', 'Mystery']","A man awakes-- without memory -- in a pit full of bodies and must figure out if the people who rescued him are the killers, or if he is the murderer.",0.0,102.0,"The moment you wake up, the nightmare begins."
8652,13376,en,Eight Crazy Nights,0.0015360337573954272,2002-11-27,0.5578947368421052,226,"['Animation', 'Comedy', 'Music']","Davey Stone, a 33-year old party animal, finds himself in trouble with the law after his wild ways go too far.",0.2001089783156544,76.0,It's naughty. It's nice. It's animated.
8653,432787,en,Fun Mom Dinner,0.0019327082894765777,2017-08-04,0.6,173,['Comedy'],"Four women, whose kids attend the same preschool class, get together for a ""fun mom dinner"". When the night takes an unexpected turn, these unlikely new friends realize they have more in common than just marriage and motherhood.",0.0,81.0,Every mom needs a time out.
8654,4012,en,The Believer,0.0003577925729959688,2001-08-23,0.7368421052631579,450,['Drama'],"A hardcore US racist skinhead who, because of his intelligence, leads a gang dedicated to fighting the enemy: the supposed American-Jewish conspiracy for domination. However, he's hiding a secret: he's Jewish-born, a brilliant scholar whose questioning of the tenets of his faith has left him angry and confused, turning against those who he thinks have a tragic history of their own making.",0.010993347330333532,98.0,He's a jew. He’s a Neo-Nazi. With one true enemy… Himself!
8655,10161,en,My Left Foot: The Story of Christy Brown,0.0015356410103339606,1989-04-07,0.7999999999999999,647,['Drama'],"In this true story told through flashbacks, Christy Brown is born with crippling cerebral palsy into a poor, working-class Irish family. Able only to control movement in his left foot and to speak in guttural sounds, he is mistakenly believed to have a intellectual disability for the first ten years of his life.",0.12378922894848411,103.0,"A film about life, laughter, and the occasional miracle."
8656,9674,ja,リング０　バースデイ,0.0008487263998290763,2000-01-22,0.6526315789473685,174,"['Horror', 'Thriller']","Taking place thirty years before the events of Ringu, Ringu 0 provides the shocking background story of how the girl on the video became a deadly, vengeful spirit.",0.0,99.0,Discover the secret...
8657,8669,en,Charlie Bartlett,0.001045492677623786,2007-05-01,0.7052631578947368,497,"['Comedy', 'Drama']","Awkward teenager Charlie Bartlett has trouble fitting in at a new high school. Charlie needs some friends fast, and decides that the best way to find them is to appoint himself the resident psychiatrist. He becomes one of the most popular guys in school by doling out advice and, occasionally, medication, to the student body.",0.0,97.0,Popularity is a state of mind.
8658,890892,en,Singing in Oblivion,0.0036906441366005697,2021-11-11,0.0,0,[],"""Vienna’s Jewish Währinger cemetery opened to the public in 1784, during an era of tolerance and prosperity that eventually coincided with the dawn of photography. With the rise of Nazism, this historical jewel of a Biedermeier cemetery was variously desecrated and became an overgrown wilderness, though passersby noted it sounded as if a paradise of birds was locked behind its high stone walls. The graveyard today bears further scars of political and inertial neglect. Without the care of generations displaced or killed during the Nazi era, graves have been decimated by the falling branches and uncontrolled growth of ancient trees while the words and symbols on tombstones disappear into dust. Singing in Oblivion interweaves footage shot on location with images painstakingly lifted from antique glass negatives and printed one frame at a time in a darkroom onto 35mm film strips."" - Eve Heller",0.0,13.0,
8659,431072,en,Step Sisters,0.002325455350943064,2018-01-19,0.6842105263157894,397,['Comedy'],"Jamilah has her whole life figured out. She's the president of her black sorority, captain of their champion step dance crew, is student liaison to the college dean, and her next move is on to Harvard Law School. She's got it all, right? But when the hard-partying white girls from Sigma Beta Beta embarrass the school, Jamilah is ordered to come to the rescue. Her mission is to not only teach the rhythmically-challenged girls how to step dance, but to win the Steptacular, the most competitive of dance competitions. With the SBBs reputations and charter on the line, and Jamilah's dream of attending Harvard in jeopardy, these outcast screw-ups and their unlikely teacher stumble through one hilarious misstep after another. Cultures clash, romance blossoms, and sisterhood prevails as everyone steps out of their comfort zones.",0.0,104.0,Stomp it like it's hot
8660,540242,pt,"Roberta, a Gueixa do Sexo",0.001044314436439387,1978-06-22,0.0,0,[],,0.0,,
8661,157424,en,Cabin Fever: Patient Zero,0.0010462781717467192,2014-02-05,0.5263157894736842,221,['Horror'],"A group of friends head to a deserted Caribbean island for a surprise overnight bachelor party only to discover that the island isn't deserted. It's actually the home to a secret medical facility. Not only that, there's something wrong with the water surrounding the island...",0.0,91.0,The Birth of Fear
8662,586595,en,After Midnight,0.0029852704142067604,2019-09-11,0.6,64,"['Drama', 'Horror']","Dealing with a girlfriend suddenly leaving is tough enough. But for Hank, heartbreak couldn’t have come at a worse time. There’s also a monster trying to break through his front door every night.",5.636404094086455e-05,83.0,
8663,332976,en,Absolution,0.0008149501525429583,2015-05-04,0.5052631578947367,72,"['Action', 'Thriller', 'Adventure', 'Crime']","When a contract killer (Steven Seagal) encounters a girl on the run from a dangerous mob boss (Vinnie Jones) with powerful political ties, running a human trafficking operation, he is torn between protecting the girl, and remaining loyal to the government agency that hired him.",0.0,95.0,Revenge has its own set of rules
8664,14704,es,Donkey Xote,0.002274398232952421,2007-12-05,0.5263157894736842,46,"['Family', 'Adventure', 'Animation']","The donkey, Rucio, tells the true story of Don Quixote and defends the idea that he wasn't insane, but a very intelligent, passionate and enthusiastic fellow.",0.061840496430761595,90.0,
8665,278774,en,Zapped,0.0018321650417411572,2014-06-27,0.6526315789473685,499,"['Comedy', 'Family']","Zoey is a talented dancer whose organized life is rudely disrupted when she moves in with her new step-dad and three step-brothers, until she discovers a dog-training app that can get boys to obey her every command. But she soon learns that it isn't the cure-all she had hoped for.",0.0,92.0,Boys will be boys... but better
8666,6973,en,In the Valley of Elah,0.0012414734612955624,2007-08-31,0.7157894736842104,711,"['History', 'Drama', 'Thriller', 'Crime', 'Mystery']",A career officer and his wife work with a police detective to uncover the truth behind their son's disappearance following his return from a tour of duty in Iraq.,0.24804031893734885,124.0,Sometimes finding the truth is easier than facing it.
8667,660354,es,Colombia in My Arms,0.0018761527126254043,2020-01-31,0.7052631578947368,3,['Documentary'],After 52 years of armed conflict the FARC guerrillas are about to hand over their arms in exchange for political participation and social inclusion of the poor. Ernesto is one of them. The much celebrated Colombian peace agreement throws Ernesto and the polarised society around him into chaos in which everyone is afraid of the future and their own survival.,0.0,91.0,
8668,15379,en,Missing in Action,0.002222162873777378,1984-11-16,0.6105263157894736,325,"['Action', 'Adventure', 'Thriller', 'War']","American servicemen are still being held captive in Vietnam and it's up to one man to bring them home in this blistering, fast-paced action/adventure starring martial arts superstar Chuck Norris.Following a daring escape from a Vietnamese POW camp, Special Forces Colonel James Braddock (Norris) is on a mission to locate and save remaining MIAs.",0.19153875578189017,101.0,The war's not over until the last man comes home.
8669,485337,en,Gangster Land,0.0018105639533605006,2017-12-01,0.6,48,"['Thriller', 'Crime', 'Action', 'Drama', 'History']","The story of America's most famous mobsters and their rise to power. Examine Al Capone's ascension through the eyes of his second in command, “Machine Gun” Jack McGurn.",0.0,90.0,"When the city roared, Capone was king"
8670,10466,en,The Money Pit,0.0018294158123108918,1986-03-26,0.6736842105263158,828,"['Comedy', 'Romance']","After being evicted from their Manhattan apartment, a couple buy what looks like the home of their dreams—only to find themselves saddled with a bank-account-draining nightmare. Struggling to keep their relationship together as their rambling mansion falls to pieces around them, the two watch in hilarious horror as everything—including the kitchen sink—disappears into the Money Pit.",0.46179094007109517,91.0,For everyone who's ever been deeply in Love or deeply in debt.
8671,8880,en,Che: Part Two,0.0018895061127152646,2009-01-24,0.7052631578947368,415,"['Drama', 'History', 'War']","After the Cuban Revolution, Che is at the height of his fame and power. Then he disappears, re-emerging incognito in Bolivia, where he organizes a small group of Cuban comrades and Bolivian recruits to start the great Latin American Revolution. Through this story, we come to understand how Che remains a symbol of idealism and heroism that lives in the hearts of people around the world.",0.07252819499268007,135.0,A revolutionary life.
8672,485774,en,The Open House,0.002325062603881598,2018-01-19,0.3894736842105263,1153,"['Horror', 'Thriller']",A teenager and his mother find themselves besieged by threatening forces when they move into a new house.,0.0,94.0,You can't lock out what's already inside.
8673,16456,en,The Crow: Wicked Prayer,0.0016338277757005823,2005-05-13,0.34736842105263155,126,"['Action', 'Horror', 'Thriller']","When ex-convict Jimmy and his girlfriend are brutally murdered on a reservation by a local gang of satanists, he's brought back by the Crow to seek vengence.",0.0,99.0,Passion..Revenge...Eternity.
8674,14362,en,Out for Justice,0.002614909935243864,1991-04-12,0.6421052631578946,299,"['Action', 'Crime']",Gino Felino is an NYPD detective from Brooklyn who knows everyone and everything in his neighborhood. Killing his partner was someone's big mistake... because he's now out for justice.,0.3331058648677954,91.0,He's a cop. It's a dirty job... but somebody's got to take out the garbage.
8675,318121,en,The Fundamentals of Caring,0.0019107144540344554,2016-06-16,0.7684210526315789,1799,"['Comedy', 'Drama']","Having suffered a tragedy, Ben becomes a caregiver to earn money. His first client, Trevor, is a hilarious 18-year-old with muscular dystrophy. One paralyzed emotionally, one paralyzed physically, Ben and Trevor hit the road on a trip into the western states. The folks they collect along the way will help them test their skills for surviving outside their calculated existence. Together, they come to understand the importance of hope and the necessity of true friendship.",0.0,97.0,Caring is a funny thing.
8676,11548,en,*batteries not included,0.0017308362998828043,1987-12-18,0.7052631578947368,515,"['Science Fiction', 'Comedy', 'Family', 'Fantasy']","In a soon to be demolished block of apartments, the residents resist the criminal methods used to force them to leave so a greedy tycoon can build his new skyscraper. When tiny mechanical aliens land for a recharge, they decide to stay and help out.",0.5465019542528856,106.0,"Five ordinary people needed a miracle. Then one night, Faye Riley left the window open."
8677,515818,fr,Yao,0.0005592718155282761,2019-01-23,0.6842105263157894,208,"['Comedy', 'Drama']","From his village in northern Senegal, Yao is a 13-year-old boy ready to do anything to meet his hero: Seydou Tall, a famous French actor. Invited to Dakar to promote his new book, the latter goes to his country of origin for the first time. To fulfill his dream, the young Yao organizes his fugue and brave 387 kilometers alone to the capital. Touched by this child, the actor decides to flee his obligations and to accompany him home. But on the dusty and uncertain roads of Senegal, Seydou understands that while rolling towards the village of the child, it also rolls towards its roots.",0.03372986929268746,103.0,
8678,446159,pt,Bacurau,0.0029766299788544985,2019-08-29,0.8315789473684211,779,"['Mystery', 'Western', 'Thriller']","Bacurau, a small town in the Brazilian sertão, mourns the loss of its matriarch, Carmelita, who lived to be 94. Days later, its inhabitants notice that their community has vanished from most maps.",0.0,131.0,"Se for, vá na paz"
8679,919,ja,Blood: The Last Vampire,0.0024185364045106214,2000-11-18,0.7157894736842104,221,"['Animation', 'Fantasy', 'Horror']","In Japan, the vampire-hunter Saya, who is a powerful original, is sent by her liaison with the government, David, posed as a teenage student to the Yokota High School on the eve of Halloween to hunt down vampires. Saya asks David to give a new katana to her. Soon she saves the school nurse Makiho Amano from two vampires disguised of classmates and Makiho witnesses her fight against the powerful demon.",0.0,48.0,
8680,158999,en,Blackfish,0.0017328000351901364,2013-06-07,0.8315789473684211,887,['Documentary'],"Notorious killer whale Tilikum is responsible for the deaths of three individuals, including a top killer whale trainer. Blackfish shows the sometimes devastating consequences of keeping such intelligent and sentient creatures in captivity.",0.01732408789539358,83.0,Never capture what you can't control.
8681,476631,en,Barbie: Dolphin Magic,0.002125154349595156,2017-09-20,0.7157894736842104,172,"['Animation', 'Adventure', 'Family', 'Fantasy']","Barbie and her sisters take off on another exciting, global adventure to visit their friend Ken at his summer internship at a beautiful and exotic coral reef.",0.0,63.0,
8682,52454,en,Mega Shark vs. Crocosaurus,0.0009461276710727652,2010-12-21,0.41052631578947363,131,"['Action', 'Horror', 'Science Fiction']","When the prehistoric warm-water beast the Crocosaurus crosses paths with that cold-water monster the Mega Shark, all hell breaks loose in the oceans as the world's top scientists explore every option to halt the aquatic frenzy. Swallowing everything in their paths -- including a submarine or two -- Croc and Mega lead an explorer and an oceanographer on a wild chase. Eventually, the desperate men turn to a volcano for aid.",0.0,90.0,Whoever wins... we lose!
8683,13368,en,White Christmas,0.0021235833613492904,1954-10-14,0.7578947368421053,351,"['Comedy', 'Music', 'Romance']",Two talented song-and-dance men team up after the war to become one of the hottest acts in show business. In time they befriend and become romantically involved with the beautiful Haynes sisters who comprise a sister act.,0.0,120.0,"Joyous entertainment for every season, any year!!!!"
8684,16153,en,Alice Doesn't Live Here Anymore,0.00045401560305525796,1974-12-09,0.7263157894736842,304,"['Drama', 'Romance']","After her husband dies, Alice and her son, Tommy, leave their small New Mexico town for California, where Alice hopes to make a new life for herself as a singer. Money problems force them to settle in Arizona instead, where Alice takes a job as waitress in a small diner.",0.0,112.0,A movie for everyone who has ever dreamed of a second chance.
8685,13358,en,A Dennis the Menace Christmas,0.0009025327472499851,2007-11-10,0.5789473684210527,63,"['Comedy', 'Family']","A Dennis The Menace version of A Christmas Carol where Mr. Wilson plays his own version of Scrooge. While Dennis has problems of his own with the neighborhood bully, he does his best to try and give Mr. Wilson the Christmas Spirit. Dennis causes his usual damage and Mr. Wilson ends up breaking Dennis' spirit. An Angel of Christmas Past Present and Future steps in to help save Christmas for the Mitchells, the Wilsons, and everyone else.",0.0,83.0,
8686,10675,en,Frantic,0.001534070022088095,1988-02-16,0.7052631578947368,700,['Thriller'],"The wife of an American doctor suddenly vanishes in Paris and, to find her, he navigates a puzzling web of language, locale, laissez-faire cops, triplicate-form filling bureaucrats and a defiant, mysterious waif who knows more than she tells.",0.14809267628674538,120.0,They've taken his wife. Now he's taking action.
8687,6072,en,One Eight Seven,0.00143627600378294,1997-07-29,0.7052631578947368,428,"['Drama', 'Thriller']","After surviving a stabbing by a student, teacher Trevor Garfield moves from New York to Los Angeles. There, he resumes teaching as a substitute teacher. The education system, where violent bullies control the classrooms and the administration is afraid of lawsuits, slowly drives Garfield mad.",0.04799364920918472,119.0,"When schools become war zones and both sides start taking casualties, what then?"
8688,447818,en,Generation Iron 2,0.0016397189816225797,2017-05-12,0.7052631578947368,42,['Documentary'],"From the director of Generation Iron, comes the anticipated sequel that will depict 5 of the top bodybuilding and fitness mega-stars on a quest of achieving the ultimate physique and taking it to the next extreme level. In the world of social media and internet, the rules have changed as to what makes an iconic bodybuilding mass-monster. Starring Kai Greene, Calum Von Moger, Rich Piana, among others, this film will explore an all new generation of bodybuilders and how this new world, and new people, carve their own path to physique perfection.",0.0,106.0,Is there a limit?
8689,419706,en,Mary,0.0017390839881736004,2019-09-19,0.5578947368421052,136,['Horror'],"A struggling family buys an old ship at auction with high hopes of starting a charter business, only to discover her horrifying secrets on the isolated open waters.",0.005957376022745381,84.0,
8690,11054,en,Hairspray,0.00035543609062717004,1988-02-26,0.7263157894736842,307,"['Comedy', 'Drama', 'Family', 'Music', 'Romance']","'Pleasantly Plump' teenager Tracy Turnblad achieves her dream of becoming a regular on the Corny Collins Dance Show. Now a teen hero, she starts using her fame to speak out for the causes she believes in, most of all integration. In doing so, she earns the wrath of the show's former star, Amber Von Tussle, as well as Amber's manipulative, pro-segregation parents. The rivalry comes to a head as Amber and Tracy vie for the title of Miss Auto Show 1963.",0.05601230514418725,92.0,The world was in a mess... but their hair was perfect!!
8691,9819,en,Marvin's Room,0.0009449494298883658,1996-12-18,0.7052631578947368,464,['Drama'],A leukemia patient attempts to end a 20-year feud with her sister to get her bone marrow.,0.1074997776252608,98.0,A story about the years that keep us apart... And the moments that bring us together.
8692,918,en,Blind Date,0.0014354905096600067,1987-03-27,0.631578947368421,333,"['Comedy', 'Romance']","When bachelor Walter Davis is set up with his sister-in-law's pretty cousin, Nadia Gates, a seemingly average blind date turns into a chaotic night on the town. Walter's brother, Ted, tells him not to let Nadia drink alcohol, but he dismisses the warning and her behaviour gets increasingly wild. Walter and Nadia's numerous incidents are made even worse as her former lover David relentlessly follows them around town.",0.3301550356211839,95.0,A date with her is every man's dream come true. And with dreams like her - who needs nightmares?
8693,121986,en,Frances Ha,0.0002592130605678809,2013-05-17,0.7789473684210526,1116,"['Comedy', 'Drama']","An aspiring dancer moves to New York City and becomes caught up in a whirlwind of flighty fair-weather friends, diminishing fortunes and career setbacks.",0.03417128545898927,86.0,
8694,2103,en,Solaris,0.0014358832567214737,2002-11-27,0.6210526315789474,975,"['Drama', 'Science Fiction', 'Mystery', 'Romance']",A troubled psychologist is sent to investigate the crew of an isolated research station orbiting a bizarre planet.,0.2519107225161405,99.0,How far will you go for a second chance?
8695,1396,ru,Зеркало,0.002122797867226357,1975-03-07,0.8526315789473683,605,"['Drama', 'History']","A dying man in his forties recalls his childhood, his mother, the war and personal moments that tell of and juxtapose pivotal moments in Soviet history with daily life.",0.001001387413504119,107.0,
8696,27740,en,A Return to Salem's Lot,0.00016770299524618976,1987-05-01,0.6105263157894736,140,"['Horror', 'Comedy']","Joe Weber is an anthropologist who takes his son on a trip to the New England town of Salem's Lot unaware that it is populated by vampires. When the inhabitants reveal their secret, they ask Joe to write a bible for them.",0.0,101.0,
8697,12521,en,Shocker,0.0011409302135601419,1989-10-27,0.5894736842105263,285,['Horror'],"After being sent to the electric chair, a serial killer uses electricity to come back from the dead and carry out his vengeance on the football player who turned him in to the police.",0.13899742770738707,109.0,"On October 2, at 6:45 AM mass murderer Horace Pinker was put to death. Now, he's really mad."
8698,9344,en,Kids,0.002122797867226357,1995-07-28,0.7263157894736842,801,"['Drama', 'Crime']","Telly makes it his goal to have sex with as many different girls as he can. Jenny, a girl who has had sex only once, with Telly, tests positive for HIV. When Jenny discovers that Telly's idea of ""safe sex"" is to only have sex with virgins, and is continuing to pass the disease onto other unsuspecting girls, Jenny makes it her business to try to stop him.",0.06223483481104294,91.0,The most controversial film of the decade.
8699,763025,en,Never Back Down: Revolt,0.003672577771773111,2021-11-16,0.0,0,"['Drama', 'Action']",Centers on a woman who is kidnapped and forced to compete in elite underground fights and has to battle her way out to freedom.,0.0,90.0,
8700,3085,en,His Girl Friday,0.001141322960621609,1940-01-18,0.7789473684210526,563,"['Comedy', 'Drama', 'Romance']","Hildy, the journalist former wife of newspaper editor Walter Burns, visits his office to inform him that she's engaged and will be getting remarried the next day. Walter can't let that happen and frames the fiancé, Bruce Baldwin, for one thing after another, to keep him temporarily held in prison, while trying to steer Hildy into returning to her old job as his employee.",0.0,92.0,She learned about men from him!
8701,531597,hi,सत्यमेव जयते,0.001869083265519008,2018-08-15,0.7684210526315789,28,"['Action', 'Thriller']","DCP Shivansh has been tasked to catch Vir, the man behind police killings in the city. Both are eventually against the same enemy but divided by a fine line, the law.",0.0,142.0,
